"","REPLICATEID","X","SITE","SITEVISITID","fdis","fmpd","fnnd","feve","fric","fdiv","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4","nb_sp","nb_fe","fred","fored","fvuln","TotFish","DIVER","LATITUDE","LONGITUDE","DEPTH","Revised_DEPTH_BIN","OBS_YEAR","SlopeMEAN_400m","Slope_cat","HARD_CORAL","SlopeMEAN_400m_c","DEPTH_c","HARD_CORAL_c","SECTOR","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","NA","Cor","H","MI","Om","Par","Pisc","Pk","SI","TotFish1"
"371","1845964038",397,"JAR-01047","10406",0.734065892,0.839513403,1.200848643,0.354572,0.374912891,0.942799286,0.471946672,0.727030004,-0.293503655,-0.096223685,0.038893489,0.011261094,39,34,1.147058824,0.113122172,0.882352941,216.7791821,"KCL",-0.363192,-160.0048,11.35,"Mid","2017",30.82692761,"High",3,0.901113474778924,0.0484588048444006,-0.755404779864569,"WEST",144.644875452,8.858244599,34.548380791,28.727681251,0,0.095080291,34.548380791,25.266210766,0,0,144.644875452,8.858244599,3.366390194,216.7791821
"372","1845964039",403,"JAR-01052","10405",0.556094174,0.903006609,0.828704943,0.509626,0.31116485,0.977027019,0.369179066,0.824973463,-0.419499892,-0.007902183,-0.005893453,-0.071786944,44,36,1.222222222,0.151515152,0.833333333,362.8660363,"RMW",-0.372027,-160.0117,14,"Mid","2017",36.37236936,"High",2,1.34223022980531,0.468913010979546,-0.836175918967641,"WEST",296.970964971,36.691638628,22.627876196,6.575556532,0,0.115241689,22.627876196,3.603332359,0,0.028546765,296.970964971,36.691638628,2.828435719,362.8660363
"373","1845964040",368,"JAR-00979","10404",0.627551027,0.938119061,1.222194646,0.455805,0.319618167,0.949284095,0.511884621,0.852709004,-0.408280342,-0.120993092,-0.012305953,-0.091903832,40,35,1.142857143,0.107142857,0.857142857,380.2182965,"KCL",-0.371407,-160.011,14.3,"Mid","2017",35.1160031,"High",6,1.24229153551899,0.516511600353336,-0.513091362555355,"WEST",279.752981102,38.155811325,58.344816339,3.964687736,0,0.15346678,58.344816339,3.811220956,0,0,279.752981102,38.155811325,0,380.2182965
"374","1845964041",410,"JAR-01055","10407",0.647436415,0.620692604,0.467957795,0.613426,0.254259807,0.890812395,0.309066245,0.551281904,0.060815447,0.031077182,0.100911429,0.067787276,42,39,1.076923077,0.065934066,0.923076923,67.48149902,"LMG",-0.365279,-160.006139,13.5,"Mid","2017",34.78861619,"High",1.5,1.21624927272229,0.389582028689896,-0.876561488519176,"WEST",20.39783989,26.491210098,15.274003522,5.318445506,0,0.190160582,15.274003522,3.468384683,0,0,20.39783989,26.491210098,1.659900241,67.48149902
"375","1845964042",386,"JAR-01017","10398",0.814571116,0.743628635,0.863389129,0.512357,0.316987661,0.892489179,0.381219579,0.649041282,-0.158764126,-0.068570794,-0.000639913,-0.044425416,49,43,1.139534884,0.108210726,0.88372093,151.917149,"TCW",-0.370127,-160.0089,9.65,"Shallow","2017",34.99084518,"High",1.5,1.23233574515545,-0.22126653494041,-0.876561488519176,"WEST",76.898389417,14.733409259,38.728982691,21.556367682,0,1.082964806,38.728982691,10.081801205,0,0.004803236,76.898389417,14.733409259,10.386798435,151.917149
"376","1845964043",398,"JAR-01047","10406",0.807683344,0.848662565,0.954801098,0.411289,0.392640772,0.963177212,0.429715365,0.764720985,-0.277697335,-0.061524351,0.078556509,-0.001493837,45,38,1.184210526,0.130994152,0.842105263,281.7920422,"RMW",-0.363192,-160.0048,11.35,"Mid","2017",30.82692761,"High",3,0.901113474778924,0.0484588048444006,-0.755404779864569,"WEST",177.056897904,63.055035344,26.676119836,15.003989145,0,0.362214225,26.676119836,12.853521495,0,0,177.056897904,63.055035344,1.788253425,281.7920422
"377","1845964044",409,"JAR-01055","10407",0.786551783,0.876558942,1.476778014,0.399713,0.354117249,0.954355968,0.463515351,0.777106503,-0.306988998,-0.092895383,0.055517743,-0.005901744,42,39,1.076923077,0.065934066,0.923076923,230.4981557,"RMW",-0.365279,-160.006139,13.5,"Mid","2017",34.78861619,"High",1.5,1.21624927272229,0.389582028689896,-0.876561488519176,"WEST",161.641313529,21.259852217,40.444443897,7.152546097,0,0.072604467,40.444443897,3.150501772,0,0.012779131,161.641313529,21.259852217,3.916660727,230.4981557
"378","1845964045",408,"JAR-01054","10408",0.790307781,0.846288456,1.768122302,0.474874,0.247214779,0.929815898,0.466068953,0.738869214,-0.281926465,-0.111260364,-0.022156725,-0.048526984,38,35,1.085714286,0.07443609,0.942857143,137.9984699,"RMW",-0.378737,-160.0155,12.35,"Mid","2017",29.99267913,"High",2,0.834752488770316,0.207120769423701,-0.836175918967641,"WEST",83.379712067,8.793807906,36.045074469,9.77987548,0,0.190160582,36.045074469,7.020492285,0,0,83.379712067,8.793807906,2.569222613,137.9984699
"379","1845964046",401,"JAR-01051","10411",0.651872718,0.738942847,1.475530127,0.386477,0.246051452,0.918997566,0.251869369,0.617534586,-0.226713258,0.047404375,-0.068690844,-0.024999028,34,30,1.133333333,0.105882353,0.9,144.2690826,"RMW",-0.381254,-160.0105,5.1,"Shallow","2017",28.93295278,"High",1,0.750455678921406,-0.943178473776225,-0.916947058070712,"SOUTH",79.909379226,5.324335343,47.0996223,11.935745687,0,0.886937942,47.0996223,7.635880723,0,0,79.909379226,5.324335343,3.412927022,144.2690826
"380","1845964048",418,"JAR-01064","10410",0.746619626,0.721073519,0.574975892,0.382602,0.249393111,0.943128768,0.263709068,0.62779092,-0.10829833,0.127787468,0.044203013,0.004731931,37,33,1.121212121,0.098280098,0.909090909,154.7964834,"A_H",-0.379937,-160.015654,20,"Deep","2017",28.76573215,"High",1,0.737153975467561,1.42088479845535,-0.916947058070712,"WEST",34.081272598,89.078410416,16.857802495,14.778997891,0,0.290417866,16.857802495,9.8509231,0,0,34.081272598,89.078410416,4.637656925,154.7964834
"381","1845964049",405,"JAR-01053","10414",0.678554916,0.919887735,2.084457476,0.530583,0.29477243,0.95310013,0.516804007,0.828312769,-0.374985444,-0.143036056,0.017708484,-0.058559812,29,26,1.115384615,0.091511936,0.884615385,200.6849899,"RMW",-0.381588,-159.9848,5.45,"Shallow","2017",22.51826845,"Mid",0,0.240194303230599,-0.88764678617347,-0.997718197173784,"EAST",154.811721279,5.366826224,35.954557885,4.551884484,0,0.475401456,35.954557885,4.076483028,0,0,154.811721279,5.366826224,0,200.6849899
"382","1845964050",369,"JAR-00984","10412",0.766092801,0.880269298,0.953478045,0.543872,0.343922005,0.960267664,0.431185104,0.784299077,-0.307277782,-0.067950664,0.016451529,-0.072985152,41,32,1.28125,0.171493902,0.78125,238.207645,"A_H",-0.382208,-160.0025,12.05,"Mid","2017",29.99904812,"High",0,0.835259115352697,0.159522180049911,-0.997718197173784,"SOUTH",165.779241379,46.115113327,21.241782019,5.071508285,0,0.987084016,21.241782019,3.527119373,0.051352868,0.054418105,165.779241379,46.115113327,0.451533923,238.207645
"383","1845964051",365,"JAR-00967","10409",0.732709927,0.87998463,0.971964718,0.413547,0.381542938,0.965921606,0.421096006,0.791388351,-0.339588183,-0.052567601,0.033056149,-0.045959969,36,34,1.058823529,0.052287582,0.941176471,300.3568323,"LMG",-0.376731,-160.0145,22.15,"Deep","2017",34.76729064,"High",0.5,1.2145529141923,1.76200802230084,-0.957332627622248,"WEST",196.26345659,60.888959186,23.136323,20.068093498,0,0.057620845,23.136323,18.786001626,0,0.014273382,196.26345659,60.888959186,1.210197645,300.3568323
"384","1845964052",406,"JAR-01053","10414",0.799114118,0.806158879,1.555655381,0.503056,0.302820894,0.927274582,0.452860639,0.707751476,-0.240283996,-0.069613706,0.054489456,0.040116648,42,34,1.235294118,0.151260504,0.794117647,171.4054629,"A_H",-0.381588,-159.9848,5.45,"Shallow","2017",22.51826845,"Mid",0,0.240194303230599,-0.88764678617347,-0.997718197173784,"EAST",113.275637371,3.591117438,43.132601639,11.406106477,0,0.028810422,43.132601639,9.200446832,0,0,113.275637371,3.591117438,2.176849223,171.4054629
"385","1845964053",391,"JAR-01031","10415",0.616358203,0.598377753,0.523892475,0.477279,0.190719631,0.784332701,0.31332676,0.496229478,-0.00625436,0.038595205,-0.011700959,0.070431193,28,27,1.037037037,0.034391534,0.962962963,62.1587381,"RMW",-0.379199,-159.982076,6,"Shallow","2017",2.564340649,"Low",2,-1.34705740338195,-0.800382705654855,-0.836175918967641,"EAST",17.660607498,8.796784076,26.553198728,9.148147795,0,0.201672956,26.553198728,8.505005619,0.44146922,0,17.660607498,8.796784076,0,62.1587381
"386","1845964054",370,"JAR-00984","10412",0.691429841,0.658115174,0.611939636,0.536423,0.369658073,0.838708762,0.337999525,0.549971428,-0.070096707,0.020179565,-0.002647546,0.066173769,48,41,1.170731707,0.12449187,0.853658537,138.9306411,"LMG",-0.382208,-160.0025,12.05,"Mid","2017",29.99904812,"High",0,0.835259115352697,0.159522180049911,-0.997718197173784,"SOUTH",32.455588295,40.30819846,42.886365,23.280489386,0,0.152701136,42.886365,22.70374935,0,0.014273382,32.455588295,40.30819846,0.409765518,138.9306411
"387","1845964055",379,"JAR-01010","10425",0.719843042,0.87832537,1.143002942,0.607312,0.34422326,0.955583299,0.502334197,0.812936482,-0.340016532,-0.140635165,0.03535515,-0.068622483,42,34,1.235294118,0.151260504,0.794117647,266.6122054,"AEG",-0.370222,-159.9765,11.9,"Mid","2017",11.95271133,"Low",0.5,-0.600251685011974,0.135722885363016,-0.957332627622248,"EAST",207.592095736,18.736929699,20.451889236,19.831290724,0,0.78598072,20.451889236,12.024276341,0.796765013,0,207.592095736,18.736929699,6.22426865,266.6122054
"388","1845964056",392,"JAR-01031","10415",0.585851793,0.57351886,0.592178538,0.521515,0.126141608,0.85589791,0.338222856,0.481484787,0.042702983,0.012605578,0.02930476,0.073142342,24,22,1.090909091,0.075757576,0.909090909,48.87941337,"LMG",-0.379199,-159.982076,6,"Shallow","2017",2.564340649,"Low",2,-1.34705740338195,-0.800382705654855,-0.836175918967641,"EAST",11.737767804,2.86969622,24.995084276,9.276865067,0,0.229051704,24.995084276,8.136947979,0,0,11.737767804,2.86969622,0.910865384,48.87941337
"389","1845964057",387,"JAR-01018","10413",0.645981851,0.718985276,1.319478586,0.59058,0.245978037,0.912704584,0.291350859,0.606926206,-0.217966386,0.044756395,-0.021358362,0.00780162,33,29,1.137931034,0.104493208,0.862068966,81.73391595,"KCL",-0.381411,-159.9985,4.55,"Shallow","2017",29.627366,"High",0.5,0.805693353404926,-1.03044255429484,-0.957332627622248,"SOUTH",50.661874951,1.089080185,25.022350191,4.960610623,0,0.380321165,25.022350191,3.485644582,0,0,50.661874951,1.089080185,1.094644876,81.73391595
"390","1845964058",366,"JAR-00967","10409",0.80035681,0.844558317,0.942678489,0.280752,0.435035804,0.955184398,0.420038216,0.754738073,-0.285268933,-0.024599336,0.020423685,-0.050097113,48,45,1.066666667,0.059722222,0.955555556,289.4223912,"TCW",-0.376731,-160.0145,22.15,"Deep","2017",34.76729064,"High",0.5,1.2145529141923,1.76200802230084,-0.957332627622248,"WEST",165.979759203,90.042028411,22.318172161,11.082431377,0,0,22.318172161,7.602784085,0,0.044633286,165.979759203,90.042028411,3.435014006,289.4223912
"391","1845964059",417,"JAR-01064","10410",0.756695697,0.884457624,1.088910591,0.405504,0.418829803,0.963867489,0.428500575,0.783214954,-0.329689091,0.001713143,0.025396391,-0.037455651,39,33,1.181818182,0.130536131,0.848484848,240.8038011,"KCL",-0.379937,-160.015654,20,"Deep","2017",28.76573215,"High",1,0.737153975467561,1.42088479845535,-0.916947058070712,"WEST",144.78002011,79.002065226,12.01233665,5.00937908,0,0,12.01233665,4.16433637,0,0.004794675,144.78002011,79.002065226,0.840248035,240.8038011
"392","1845964060",402,"JAR-01051","10411",0.535082928,0.530272134,0.663789759,0.496462,0.202025184,0.727242587,0.330654342,0.459501009,0.029452944,0.012579773,-0.038171493,0.088872755,41,35,1.171428571,0.12543554,0.857142857,107.0268258,"TCW",-0.381254,-160.0105,5.1,"Shallow","2017",28.93295278,"High",1,0.750455678921406,-0.943178473776225,-0.916947058070712,"SOUTH",24.621563001,1.931214568,66.687586999,13.78646125,0,1.329753512,66.687586999,11.955282156,0,0,24.621563001,1.931214568,0.501425582,107.0268258
"393","1845964061",393,"JAR-01035","10426",0.620258502,0.676309701,0.760340468,0.409411,0.100693245,0.917328879,0.395358538,0.588030911,-0.104882936,-0.026039949,0.140345044,0.129387738,23,20,1.15,0.110869565,0.85,46.12926777,"AEG",-0.368868,-159.981791,5.35,"Shallow","2017",3.328983651,"Low",0,-1.28623324274662,-0.9035129826314,-0.997718197173784,"EAST",25.784645145,6.000396316,9.758723793,4.585502516,0,0.2178134,9.758723793,4.367689116,0,0,25.784645145,6.000396316,0,46.12926777
"394","1845964062",388,"JAR-01018","10413",0.516562133,0.549591492,0.888710908,0.335025,0.153805602,0.80025683,0.308533723,0.463603091,0.001689241,0.043068549,-0.108204665,0.032255384,30,28,1.071428571,0.061904762,0.928571429,91.96124035,"TCW",-0.381411,-159.9985,4.55,"Shallow","2017",29.627366,"High",0.5,0.805693353404926,-1.03044255429484,-0.957332627622248,"SOUTH",19.530201922,1.159598671,63.933701124,7.337738628,0,0.778849556,63.933701124,6.05746349,0,0,19.530201922,1.159598671,0.501425582,91.96124035
"395","1845964063",380,"JAR-01010","10425",0.80197871,0.853785413,1.076882394,0.542694,0.374617703,0.938871736,0.470459238,0.774872264,-0.301609851,-0.084262995,0.037485147,-0.01155972,48,41,1.170731707,0.12804878,0.87804878,402.0446424,"KSM",-0.370222,-159.9765,11.9,"Mid","2017",11.95271133,"Low",0.5,-0.600251685011974,0.135722885363016,-0.957332627622248,"EAST",274.332691589,49.586719404,58.409874834,19.71535654,0,0.345066528,58.409874834,16.196337352,0,0,274.332691589,49.586719404,3.17395266,402.0446424
"396","1845964064",394,"JAR-01035","10426",0.643947603,0.629200409,0.90886667,0.241835,0.168786592,0.86736063,0.354015766,0.526591918,-0.063423241,-0.00399437,3.69e-05,0.110825831,27,25,1.08,0.068148148,0.92,93.83165622,"KSM",-0.368868,-159.981791,5.35,"Shallow","2017",3.328983651,"Low",0,-1.28623324274662,-0.9035129826314,-0.997718197173784,"EAST",40.770117552,8.835045145,32.582747229,11.64374629,0,0.332247453,32.582747229,11.311498837,0,0,40.770117552,8.835045145,0,93.83165622
"397","1845964066",375,"JAR-00996","10436",0.534179035,0.979379486,0.897804524,0.417884,0.586279097,0.990575517,0.576832218,0.897457432,-0.450080041,-0.107942228,-0.000189206,-0.116046687,39,35,1.114285714,0.093772894,0.914285714,405.1361106,"LMG",-0.382229,-159.9917,23.55,"Deep","2017",31.01140582,"High",0.5,0.915787946721268,1.98413477271186,-0.957332627622248,"SOUTH",335.580622713,59.183454993,6.817828441,3.554204439,0,0.038896235,6.817828441,2.965260983,0.022622232,0.025999407,335.580622713,59.183454993,0.501425582,405.1361106
"398","1845964067",373,"JAR-00994","10437",0.499124259,0.533017495,0.744965957,0.539705,0.155909742,0.721882219,0.270616049,0.447485876,0.079396227,0.041844956,-0.056440211,0.02593094,24,23,1.043478261,0.039855072,0.956521739,55.4488179,"AEG",-0.380581,-159.9797,8.2,"Shallow","2017",9.884715233,"Low",1,-0.76475214662369,-0.451326383580395,-0.916947058070712,"EAST",7.051341398,11.663771368,24.07717408,12.656531057,0,0.580835732,24.07717408,10.359997884,0,0,7.051341398,11.663771368,1.715697441,55.4488179
"399","1845964068",400,"JAR-01050","10439",0.303482684,0.430757863,0.560282233,0.457813,0.080911571,0.605549302,0.270895321,0.388040706,0.155064825,0.049986766,-0.056615258,0.035933527,23,21,1.095238095,0.078674948,0.904761905,44.28375432,"AEG",-0.377444,-159.9783,6.35,"Shallow","2017",0.689882043,"Low",0.5,-1.49616276504408,-0.7448510180521,-0.957332627622248,"EAST",0.855563231,5.105045301,32.623015502,5.700130287,0,0.047540146,32.623015502,3.950719385,0,0,0.855563231,5.105045301,1.701870756,44.28375432
"400","1845964069",395,"JAR-01036","10441",0.522607099,0.503267179,0.540724706,0.594074,0.074183286,0.824777443,0.252840485,0.453529488,0.11218297,0.035881076,-0.022477813,-0.028553061,27,22,1.227272727,0.15993266,0.863636364,13.12662219,"AEG",-0.373711,-159.9828,5.75,"Shallow","2017",0.791676901,"Low",5,-1.4880654087894,-0.84004819679968,-0.593862501658426,"EAST",1.577653947,3.947113796,3.300229388,4.301625058,0,0.095080291,3.300229388,4.206544767,0,0,1.577653947,3.947113796,0,13.12662219
"401","1845964070",376,"JAR-00996","10436",0.763527532,0.871956434,1.090896899,0.412839,0.579941759,0.960511097,0.465475281,0.781881979,-0.318654609,-0.091795136,0.035155333,-0.041112621,48,43,1.11627907,0.092054264,0.88372093,398.9200591,"A_H",-0.382229,-159.9917,23.55,"Deep","2017",31.01140582,"High",0.5,0.915787946721268,1.98413477271186,-0.957332627622248,"SOUTH",298.313105827,48.8800683,39.887932079,11.838952888,0,0.058386489,39.887932079,10.116438499,0,0.095476409,298.313105827,48.8800683,1.568651491,398.9200591
"402","1845964071",416,"JAR-01063","10438",0.649789449,0.932540537,1.066189375,0.436914,0.3808203,0.988873334,0.454656189,0.859836984,-0.398734092,-0.092023456,0.030644397,-0.079338159,43,37,1.162162162,0.120678818,0.864864865,418.1127705,"LMG",-0.382476,-159.973532,19.3,"Mid","2017",17.18803057,"Mid",4,-0.183803881791243,1.30982142324984,-0.674633640761498,"EAST",344.790771941,60.721953668,7.729671959,4.870372914,0,0.607091028,7.729671959,3.352416502,0,0,344.790771941,60.721953668,0.910865384,418.1127705
"403","1845964072",374,"JAR-00994","10437",0.728387172,0.870545629,1.674230452,0.547732,0.217624552,0.933892886,0.470520812,0.778038212,-0.309155929,-0.154475871,-0.010428188,-0.085371278,28,26,1.076923077,0.065934066,0.923076923,149.1326211,"TCW",-0.380581,-159.9797,8.2,"Shallow","2017",9.884715233,"Low",1,-0.76475214662369,-0.451326383580395,-0.916947058070712,"EAST",107.75828105,9.550758067,23.690794485,8.132787544,0,1.201446121,23.690794485,6.3262426,0,0,107.75828105,9.550758067,0.605098823,149.1326211
"404","1845964073",382,"JAR-01015","10440",0.670773127,0.735904021,0.756065234,0.435423,0.215678704,0.919641359,0.397635113,0.625004652,-0.134662178,0.023692463,0.121265879,0.130513747,26,25,1.04,0.036923077,0.96,54.8074103,"LMG",-0.375851,-159.9805,6.9,"Shallow","2017",0.747947443,"Low",0.5,-1.49154390472924,-0.657586937533485,-0.957332627622248,"EAST",31.306823027,10.048775446,7.284066625,6.167745198,0,0.152701136,7.284066625,6.002264931,0,0.012779131,31.306823027,10.048775446,0,54.8074103
"405","1845964074",415,"JAR-01063","10438",0.642593106,0.852448385,0.763139592,0.348922,0.447460068,0.975633057,0.371101103,0.782967999,-0.364206338,0.038706125,-0.018779168,-0.054246835,52,45,1.155555556,0.113675214,0.844444444,806.6679626,"A_H",-0.382476,-159.973532,19.3,"Mid","2017",17.18803057,"Mid",4,-0.183803881791243,1.30982142324984,-0.674633640761498,"EAST",524.974924708,233.710142937,33.612339473,14.370555523,0,0.134737057,33.612339473,14.004004301,0,0.066929644,524.974924708,233.710142937,0.164884521,806.6679626
"406","1845964075",399,"JAR-01050","10439",0.429269051,0.471678583,0.445574631,0.437156,0.11085407,0.7859618,0.299636906,0.399933356,0.077913117,-0.017932505,-0.072697913,0.035248913,32,28,1.142857143,0.107142857,0.857142857,71.19789346,"TCW",-0.377444,-159.9783,6.35,"Shallow","2017",0.689882043,"Low",0.5,-1.49616276504408,-0.7448510180521,-0.957332627622248,"EAST",5.934024768,6.26965432,39.389656183,19.604558188,0,0.407973982,39.389656183,16.034310897,0,0,5.934024768,6.26965432,3.162273309,71.19789346
"407","1845964076",381,"JAR-01015","10440",0.689008445,0.674266215,1.115096598,0.606409,0.13794824,0.95704158,0.27352761,0.605570805,-0.015164203,0.190328562,0.001481985,-0.053353236,27,26,1.038461538,0.035612536,0.961538462,40.34515734,"A_H",-0.375851,-159.9805,6.9,"Shallow","2017",0.747947443,"Low",0.5,-1.49154390472924,-0.657586937533485,-0.957332627622248,"EAST",3.722444695,26.044102208,5.233401847,5.34520859,0,0.909106849,5.233401847,4.436101741,0,0,3.722444695,26.044102208,0,40.34515734
"408","1845964077",396,"JAR-01036","10441",0.508630469,0.524315783,0.454703658,0.481313,0.137073423,0.846979448,0.25825305,0.451039135,0.066463517,-0.000944246,-0.072099368,0.034094024,34,28,1.214285714,0.144957983,0.821428571,36.92557978,"A_H",-0.373711,-159.9828,5.75,"Shallow","2017",0.791676901,"Low",5,-1.4880654087894,-0.84004819679968,-0.593862501658426,"EAST",0.57008092,4.613790832,12.090446239,19.651261787,0,2.09220889,12.090446239,17.382505084,0,0,0.57008092,4.613790832,0.176547813,36.92557978
"409","1845964078",377,"JAR-01005","10452",0.542015592,0.524119431,0.555614779,0.548261,0.197910649,0.786761343,0.265937401,0.467369596,0.064393879,0.042578217,0.007501632,0.076691101,36,33,1.090909091,0.075757576,0.909090909,108.9378313,"A_H",-0.377912,-159.9728,8.2,"Shallow","2017",7.499607074,"Low",0.5,-0.954477549741493,-0.451326383580395,-0.957332627622248,"EAST",21.457886354,18.895070108,49.190497559,19.39437726,0,0.073228505,49.190497559,12.039732535,0,0,21.457886354,18.895070108,7.28141622,108.9378313
"410","1845964079",378,"JAR-01005","10452",0.470036284,0.488754049,0.720247702,0.612674,0.150631233,0.757272434,0.266132577,0.446352059,0.109551914,0.062572924,-0.03632226,0.055669555,29,26,1.115384615,0.091511936,0.884615385,61.47946846,"KSM",-0.377912,-159.9728,8.2,"Shallow","2017",7.499607074,"Low",0.5,-0.954477549741493,-0.451326383580395,-0.957332627622248,"EAST",2.975374646,17.321288272,34.648749222,6.534056321,0,0.503054273,34.648749222,6.031002048,0,0,2.975374646,17.321288272,0,61.47946846
"411","1845964080",413,"JAR-01059","10451",0.77747534,0.721244759,0.763514168,0.449709,0.400140005,0.892702073,0.435818544,0.625223684,-0.132987097,-0.006665227,0.044020402,0.039564426,39,36,1.083333333,0.070512821,0.916666667,182.4919593,"TCW",-0.380156,-159.9727,9.65,"Shallow","2017",7.577858215,"Low",1.5,-0.948252997947214,-0.22126653494041,-0.876561488519176,"EAST",99.45670305,29.819086955,36.595853376,16.620315941,0,0.475401456,36.595853376,10.558031894,0,0,99.45670305,29.819086955,5.586882591,182.4919593
"412","1845964081",412,"JAR-01058","10454",0.782630367,0.924418815,2.047222438,0.531524,0.20153796,0.946230929,0.485622943,0.807996779,-0.315521486,-0.118734592,0.021296862,-0.074287758,25,22,1.136363636,0.109090909,0.909090909,180.962481,"KSM",-0.364657,-159.984343,12.85,"Mid","2017",18.68989491,"Mid",0,-0.0643368394856138,0.286451751713351,-0.997718197173784,"EAST",122.445572983,25.558955969,30.571258723,2.386693309,0,0,30.571258723,1.687684799,0,0,122.445572983,25.558955969,0.69900851,180.962481
"413","1845964082",411,"JAR-01058","10454",0.80647941,0.857930872,1.578885845,0.546213,0.34776778,0.950987822,0.470981674,0.757242654,-0.276865074,-0.102127135,0.052279711,-0.02499978,45,39,1.153846154,0.116239316,0.871794872,162.120148,"A_H",-0.364657,-159.984343,12.85,"Mid","2017",18.68989491,"Mid",0,-0.0643368394856138,0.286451751713351,-0.997718197173784,"EAST",110.735462903,18.425848994,20.102382485,12.856453665,0,0.075633405,20.102382485,10.807278594,0,0,110.735462903,18.425848994,1.973541666,162.120148
"414","1845964083",383,"JAR-01016","10456",0.505772892,0.744271578,1.207556444,0.538695,0.107691321,0.947976575,0.440716661,0.664890114,-0.184936753,-0.006174104,0.172777359,0.189464611,28,22,1.272727273,0.165584416,0.772727273,105.6835419,"KSM",-0.362637,-159.9999,5.8,"Shallow","2017",16.04124483,"Mid",0,-0.27502590289341,-0.832115098570715,-0.997718197173784,"NORTH",78.307542327,4.241716024,16.363431786,6.770851782,0,0.906605752,16.363431786,4.849381689,0,0,78.307542327,4.241716024,1.014864341,105.6835419
"415","1845964085",384,"JAR-01016","10456",0.668896699,0.74598061,1.25989407,0.550922,0.21458985,0.92906243,0.390343534,0.646513957,-0.170285816,0.008527867,0.119509618,0.121803749,32,26,1.230769231,0.158653846,0.846153846,69.69323653,"A_H",-0.362637,-159.9999,5.8,"Shallow","2017",16.04124483,"Mid",0,-0.27502590289341,-0.832115098570715,-0.997718197173784,"NORTH",46.627289548,2.758733514,13.218637979,6.118225482,0.970350004,0.192749079,13.218637979,5.925476403,0,0,46.627289548,2.758733514,0,68.722886526
"416","1845964086",414,"JAR-01059","10451",0.782695855,0.872365789,1.071514689,0.378238,0.34013711,0.941516241,0.471140388,0.786133318,-0.311617881,-0.099416807,0.058199068,-0.01386325,36,33,1.090909091,0.075757576,0.909090909,222.3568223,"LMG",-0.380156,-159.9727,9.65,"Shallow","2017",7.577858215,"Low",1.5,-0.948252997947214,-0.22126653494041,-0.876561488519176,"EAST",161.580468602,19.980278797,28.291562023,12.50451285,0,1.104065276,28.291562023,9.954027079,0,0,161.580468602,19.980278797,1.446420495,222.3568223
"417","1845964087",419,"JAR-01067","10453",0.578666169,0.629506559,0.568361615,0.58259,0.229933616,0.949420922,0.293774988,0.565322987,0.056761753,0.036679903,0.174860399,0.090904339,42,37,1.135135135,0.106177606,0.891891892,104.6343837,"LMG",-0.374029,-159.9728,21.8,"Deep","2017",13.9986436,"Mid",2,-0.437506308785422,1.70647633469809,-0.836175918967641,"EAST",17.009694629,44.722829884,11.277628094,31.62423112,0,0.644550474,11.277628094,29.639851288,0,0.008602436,17.009694629,44.722829884,1.331226922,104.6343837
"418","1845964088",389,"JAR-01025","10455",0.387822014,0.487979883,0.583955991,0.5053,0.164654244,0.719347611,0.276375052,0.406458939,0.059453729,0.058995009,-0.106623464,0.060465223,33,28,1.178571429,0.12987013,0.857142857,29.50771347,"LMG",-0.364108,-159.9878,5.6,"Shallow","2017",22.72065672,"Mid",0.5,0.256293445723225,-0.863847491486575,-0.957332627622248,"NORTH",1.973224593,3.435513023,18.520486623,5.578489226,0,0.145208933,18.520486623,4.430429128,0,0,1.973224593,3.435513023,1.002851165,29.50771347
"419","1845964089",420,"JAR-01067","10453",0.600799832,0.556541099,0.413181428,0.576377,0.178997146,0.880119174,0.273926517,0.50328484,0.091789974,-0.013441582,0.079447144,0.012014531,35,32,1.09375,0.083035714,0.96875,78.70624968,"TCW",-0.374029,-159.9728,21.8,"Deep","2017",13.9986436,"Mid",2,-0.437506308785422,1.70647633469809,-0.836175918967641,"EAST",22.723097893,31.188764561,9.410047298,15.384339928,0,0.360433836,9.410047298,3.171463579,0,0,22.723097893,31.188764561,11.852442513,78.70624968
"420","1845964090",390,"JAR-01025","10455",0.664757305,0.627242378,0.965699353,0.689014,0.143106499,0.844384887,0.393085155,0.547494932,-0.048114322,0.005854134,0.098813076,0.113022599,35,29,1.206896552,0.147783251,0.862068966,46.40252098,"TCW",-0.364108,-159.9878,5.6,"Shallow","2017",22.72065672,"Mid",0.5,0.256293445723225,-0.863847491486575,-0.957332627622248,"NORTH",21.782233405,4.167487486,9.482499622,10.970300467,0,1.405995619,9.482499622,8.561453683,0,0,21.782233405,4.167487486,1.002851165,46.40252098
"421","1845966843",433,"JAR-01805","12218",0.685671947,0.839250145,0.874578263,0.516203,0.487770699,0.940611773,0.410123782,0.737181858,-0.321049687,-0.072646448,-0.032546654,-0.05677399,53,44,1.204545455,0.142795883,0.840909091,344.7910633,"CC",-0.381006,-160.0137,20.65,"Deep","2018",27.77733304,"High",1.5,0.658530949975647,1.52401507543189,-0.876561488519176,"SOUTH",258.046831833,35.30773558,34.986098598,16.450397322,0,3.626264315,34.986098598,11.920757231,0,0.046763698,258.046831833,35.30773558,0.856612078,344.7910633
